"image","xmin","ymin","xmax","ymax","label"
"18080984800.jpg",461.84952978056424,376.92789968652033,618.1504702194356,563.6990595611285,"inside_plate"
"42631551700.jpg",21.159874608150467,68.27586206896551,223.73040752351093,310.9090909090909,"outside_plate"
"42631551700.jpg",424.6081504702194,67.71159874608149,615.8934169278996,286.6457680250783,"inside_plate"
"28626234300.jpg",0,0,115.39184952978056,208.77742946708463,"outside_plate"
"28626234300.jpg",481.59874608150466,34.42006269592476,664.4200626959247,269.71786833855793,"inside_plate"
"87346559100.jpg",197.7742946708464,397.24137931034477,363.66771159874605,581.1912225705328,"inside_plate"
"87346559100.jpg",484.42006269592474,409.09090909090907,666.6771159874608,608.2758620689655,"outside_plate"
"69918005400.jpg",80.97178683385579,0,247.9937304075235,161.37931034482756,"outside_plate"
"69918005400.jpg",312.88401253918494,0,464.6708463949843,94.23197492163008,"inside_plate"
"58718859100.jpg",205.67398119122254,246.01880877742946,345.6112852664576,402.3197492163009,"inside_plate"
"58718859100.jpg",471.4420062695924,242.63322884012535,622.6645768025078,414.16927899686516,"outside_plate"
"64246465500.jpg",137.39811912225704,208.77742946708463,272.25705329153607,302.4451410658307,"inside_plate"
"64246465500.jpg",574.7021943573667,169.27899686520374,719.7178683385579,281.56739811912223,"outside_plate"
"20266934600.jpg",127.80564263322883,543.385579937304,262.1003134796238,691.2225705329153,"outside_plate"
"20266934600.jpg",364.23197492163007,468.3385579937304,485.5485893416927,604.8902821316614,"inside_plate"
"85224370500.jpg",22.288401253918494,379.1849529780564,137.96238244514106,536.0501567398119,"outside_plate"
"85224370500.jpg",379.4670846394984,380.31347962382443,488.3699059561128,524.2006269592476,"inside_plate"
"84368835800.jpg",126.67711598746081,202.57053291536047,242.91536050156736,341.37931034482756,"inside_plate"
"84368835800.jpg",434.7648902821316,63.76175548589341,563.4169278996865,223.44827586206895,"outside_plate"
"57659402400.jpg",196.64576802507835,177.74294670846393,323.60501567398114,332.35109717868335,"outside_plate"
"57659402400.jpg",527.3040752351096,137.11598746081503,661.5987460815046,309.78056426332284,"inside_plate"
"81144922800.jpg",235.5799373040752,40.06269592476489,382.85266457680245,204.82758620689654,"inside_plate"
"81144922800.jpg",532.3824451410658,0,687.5548589341693,149.52978056426332,"outside_plate"
"83285846700.jpg",118.21316614420061,440.12539184952976,203.98119122257052,556.9278996865204,"inside_plate"
"83285846700.jpg",516.0188087774294,519.6865203761754,584.8589341692789,680.5015673981189,"inside_plate"
"40671079400.jpg",11.003134796238243,442.3824451410658,275.07836990595604,720,"outside_plate"
"40671079400.jpg",409.70322580645166,445.93548387096774,636.3870967741937,691.2,"inside_plate"
"75353621100.jpg",106.83870967741936,434.78709677419357,233.18709677419355,530.4774193548387,"inside_plate"
"75353621100.jpg",536.0516129032259,487.741935483871,667.0451612903227,599.2258064516129,"outside_plate"
"80289467900.jpg",0,287.0709677419355,102.19354838709678,517.4709677419355,"outside_plate"
"80289467900.jpg",452.43870967741935,340.02580645161294,611.3032258064516,546.2709677419355,"inside_plate"
"62252932700.jpg",415.27741935483874,95.69032258064516,579.7161290322581,273.13548387096773,"outside_plate"
"62252932700.jpg",166.2967741935484,159.7935483870968,309.3677419354839,327.01935483870966,"inside_plate"
"108278041500.jpg",91.04516129032258,370.68387096774194,252.69677419354838,498.89032258064515,"inside_plate"
"108278041500.jpg",633.6,437.57419354838714,720,584.3612903225807,"outside_plate"
"31616574000.jpg",87.32903225806452,87.32903225806452,225.75483870967741,259.2,"outside_plate"
"31616574000.jpg",425.4967741935484,213.67741935483872,556.4903225806452,352.10322580645163,"inside_plate"
"50396162400.jpg",64.10322580645162,495.1741935483871,132.85161290322583,589.0064516129032,"inside_plate"
"50396162400.jpg",518.4,414.3483870967742,608.516129032258,494.2451612903226,"outside_plate"
"52568914700.jpg",444.07741935483875,104.05161290322582,626.167741935484,288,"outside_plate"
"52568914700.jpg",304.7225806451613,78.96774193548387,457.083870967742,235.9741935483871,"inside_plate"
"9755339500.jpg",537.9096774193548,69.67741935483872,678.1935483870967,242.47741935483873,"outside_plate"
"9755339500.jpg",218.3225806451613,96.61935483870968,347.45806451612907,254.55483870967743,"inside_plate"
"59058229100.jpg",538.8387096774194,405.05806451612904,703.2774193548387,516.5419354838709,"outside_plate"
"59058229100.jpg",249.90967741935484,314.94193548387096,393.9096774193548,408.7741935483871,"inside_plate"
"28619507900.jpg",477.5225806451613,44.593548387096774,670.7612903225806,283.35483870967744,"inside_plate"
"28619507900.jpg",0,0,125.41935483870968,211.8193548387097,"outside_plate"
"76547077800.jpg",553.7032258064517,48.30967741935484,666.1161290322581,213.67741935483872,"inside_plate"
"76547077800.jpg",52.02580645161291,0,141.21290322580646,176.51612903225808,"outside_plate"
"102930330500.jpg",633.6,328.8774193548387,720,560.2064516129033,"outside_plate"
"102930330500.jpg",130.06451612903226,417.13548387096773,285.2129032258065,614.0903225806452,"inside_plate"
"4251463400.jpg",549.9870967741936,493.31612903225806,706.0645161290323,681.9096774193548,"outside_plate"
"4251463400.jpg",260.1290322580645,536.0516129032259,410.6322580645161,705.1354838709678,"inside_plate"
"31596836100.jpg",406.9161290322581,248.05161290322582,607.5870967741936,459.8709677419355,"inside_plate"
"31596836100.jpg",16.72258064516129,88.25806451612904,257.341935483871,348.38709677419354,"outside_plate"
"59106327700.jpg",0,494.2451612903226,130.99354838709678,615.0193548387097,"outside_plate"
"59106327700.jpg",410.6322580645161,546.2709677419355,549.9870967741936,646.6064516129032,"inside_plate"
"42605394500.jpg",381.83225806451617,235.97419354838712,550.9161290322581,418.9935483870968,"inside_plate"
"42605394500.jpg",95.69032258064516,144,281.4967741935484,349.31612903225806,"outside_plate"
"86273865200.jpg",422.7096774193549,559.2774193548387,588.0774193548388,720,"inside_plate"
"86273865200.jpg",11.148387096774194,471.0193548387097,185.80645161290323,680.9806451612903,"outside_plate"
"65331147900.jpg",546.2709677419355,302.86451612903227,720,534.1935483870968,"outside_plate"
"65331147900.jpg",174.65806451612903,368.8258064516129,356.7483870967742,579.7161290322581,"inside_plate"
"112455534400.jpg",407.8451612903226,105.90967741935485,571.3548387096774,278.7096774193549,"inside_plate"
"112455534400.jpg",150.5032258064516,72.46451612903226,340.0258064516129,274.9935483870968,"outside_plate"
"53586286500.jpg",536.0516129032259,366.0387096774194,720.0000000000001,594.5806451612904,"outside_plate"
"53586286500.jpg",138.4258064516129,352.10322580645163,322.3741935483871,563.9225806451614,"inside_plate"
"39860997500.jpg",436.6451612903226,251.76774193548388,583.4322580645162,424.5677419354839,"outside_plate"
"39860997500.jpg",144,182.09032258064516,289.85806451612905,345.6,"inside_plate"
"53576483500.jpg",627.0967741935484,277.78064516129035,720,450.58064516129036,"outside_plate"
"53576483500.jpg",214.60645161290324,218.3225806451613,320.5161290322581,379.9741935483871,"inside_plate"
"80270700200.jpg",436.6451612903226,394.8387096774194,587.1483870967743,569.4967741935484,"inside_plate"
"80270700200.jpg",39.01935483870968,314.94193548387096,196.95483870967743,523.9741935483871,"outside_plate"
"13240660500.jpg",534.1935483870968,159.7935483870968,705.1354838709678,360.4645161290323,"outside_plate"
"13240660500.jpg",182.09032258064516,141.21290322580646,335.3806451612903,331.6645161290323,"inside_plate"
"52562430400.jpg",392.98064516129034,15.793548387096775,582.5032258064516,214.60645161290321,"outside_plate"
"52562430400.jpg",226.68387096774194,27.870967741935484,393.9096774193548,198.81290322580645,"inside_plate"
"116894994100.jpg",475.6645161290323,266.6322580645161,625.2387096774194,440.36129032258066,"outside_plate"
"116894994100.jpg",214.60645161290324,269.4193548387097,362.32258064516134,432,"inside_plate"
"51459527200.jpg",366.0387096774194,634.5290322580645,455.2258064516129,720,"inside_plate"
"51459527200.jpg",5.574193548387097,549.0580645161291,99.40645161290324,678.1935483870968,"outside_plate"
"11073981100.jpg",452.43870967741935,458.94193548387096,677.2645161290322,711.6387096774193,"outside_plate"
"11073981100.jpg",151.43225806451613,412.49032258064517,353.03225806451616,636.3870967741935,"inside_plate"
"28629536600.jpg",466.3741935483871,33.44516129032258,657.7548387096774,271.27741935483874,"outside_plate"
"28629536600.jpg",0,0,116.12903225806453,224.82580645161292,"inside_plate"
"55638008700.jpg",640.1032258064516,156.07741935483872,720,311.2258064516129,"outside_plate"
"55638008700.jpg",65.96129032258065,201.60000000000002,227.61290322580646,327.94838709677424,"inside_plate"
"71224764700.jpg",387.40645161290325,180.23225806451615,536.0516129032259,343.741935483871,"inside_plate"
"71224764700.jpg",101.26451612903226,145.85806451612905,260.1290322580645,327.01935483870966,"outside_plate"
"16129078000.jpg",618.7354838709678,474.73548387096776,720,719.0709677419355,"outside_plate"
"16129078000.jpg",89.18709677419355,453.3677419354839,239.69032258064516,656.825806451613,"inside_plate"
"59988907300.jpg",374.40000000000003,0,562.0645161290323,95.69032258064516,"outside_plate"
"59988907300.jpg",177.4451612903226,0,342.8129032258065,162.58064516129033,"inside_plate"
"46988115900.jpg",325.16129032258067,367.8967741935484,530.4774193548387,584.3612903225807,"inside_plate"
"46988115900.jpg",39.01935483870968,425.4967741935484,279.63870967741934,675.4064516129032,"outside_plate"
"38865566600.jpg",96.61935483870968,420.8516129032258,274.9935483870968,627.0967741935484,"outside_plate"
"38865566600.jpg",475.6645161290323,317.72903225806454,641.9612903225807,511.8967741935484,"inside_plate"
"61174860500.jpg",456.15483870967745,449.65161290322584,607.5870967741936,625.2387096774194,"outside_plate"
"61174860500.jpg",227.61290322580646,441.2903225806452,377.1870967741936,595.5096774193548,"inside_plate"
"97958368200.jpg",16.72258064516129,0,95.69032258064516,104.98064516129033,"outside_plate"
"97958368200.jpg",394.8387096774194,26.941935483870967,479.3806451612904,145.85806451612905,"inside_plate"
"71197246700.jpg",400.4129032258065,55.74193548387097,533.2645161290322,203.45806451612904,"inside_plate"
"71197246700.jpg",117.98709677419356,62.245161290322585,264.7741935483871,228.541935483871,"outside_plate"
"31610463300.jpg",485.883870967742,44.593548387096774,690.2709677419356,272.20645161290327,"outside_plate"
"31610463300.jpg",144.92903225806452,207.1741935483871,328.8774193548387,392.0516129032258,"inside_plate"
"102951540900.jpg",573.2129032258065,405.98709677419356,720,625.2387096774194,"outside_plate"
"102951540900.jpg",105.90967741935485,303.7935483870968,258.2709677419355,490.52903225806455,"inside_plate"
"18162354300.jpg",466.3741935483871,1.8580645161290323,661.4709677419355,241.54838709677418,"inside_plate"
"18162354300.jpg",0,28.8,163.50967741935486,303.7935483870968,"outside_plate"
"47012794900.jpg",275.9225806451613,498.8903225806452,465.44516129032263,677.2645161290322,"outside_plate"
"47012794900.jpg",284.28387096774196,439.43225806451613,438.5032258064516,575.0709677419355,"inside_plate"
"71206606800.jpg",417.13548387096773,29.729032258064517,549.058064516129,181.16129032258064,"inside_plate"
"71206606800.jpg",117.98709677419356,0,255.48387096774195,135.63870967741937,"outside_plate"
"38852843700.jpg",388.3354838709678,121.70322580645161,530.4774193548387,280.56774193548387,"inside_plate"
"38852843700.jpg",93.83225806451614,209.03225806451613,245.26451612903227,378.1161290322581,"outside_plate"
"90674103100.jpg",401.341935483871,0,544.4129032258065,65.96129032258065,"outside_plate"
"90674103100.jpg",392.98064516129034,58.52903225806452,513.7548387096774,177.44516129032257,"inside_plate"
"32588536900.jpg",375.32903225806456,209.03225806451613,521.1870967741936,364.18064516129033,"inside_plate"
"32588536900.jpg",117.05806451612904,149.57419354838711,277.7806451612903,336.3096774193549,"outside_plate"
"60015012500.jpg",340.95483870967746,161.6516129032258,559.2774193548388,383.6903225806452,"inside_plate"
"60015012500.jpg",57.6,83.61290322580645,301.93548387096774,338.1677419354839,"outside_plate"
"95386014100.jpg",615.9483870967742,472.8774193548387,720,656.825806451613,"outside_plate"
"95386014100.jpg",212.7483870967742,534.1935483870968,331.6645161290323,688.4129032258065,"inside_plate"
"65811877000.jpg",637.3161290322581,443.14838709677423,708.8516129032258,563.9225806451614,"outside_plate"
"65811877000.jpg",56.670967741935485,487.741935483871,168.15483870967742,583.4322580645162,"inside_plate"
"71200680500.jpg",488.6709677419355,533.2645161290322,693.0580645161291,720,"outside_plate"
"71200680500.jpg",114.2709677419355,501.6774193548387,309.3677419354839,716.2838709677419,"inside_plate"
"50017552200.jpg",361.3935483870968,353.9612903225807,479.3806451612904,485.883870967742,"inside_plate"
"50017552200.jpg",80.8258064516129,438.5032258064516,203.45806451612904,589.0064516129032,"outside_plate"
"12264285500.jpg",433.85806451612905,233.18709677419355,570.425806451613,379.0451612903226,"inside_plate"
"12264285500.jpg",184.8774193548387,261.98709677419356,343.741935483871,436.64516129032256,"outside_plate"
"1384280200.jpg",469.16129032258067,184.8774193548387,589.0064516129032,357.6774193548387,"inside_plate"
"1384280200.jpg",0,196.0258064516129,109.6258064516129,395.76774193548385,"outside_plate"
"51438398100.jpg",15.793548387096775,51.09677419354839,104.05161290322582,182.09032258064516,"outside_plate"
"51438398100.jpg",394.8387096774194,0,484.95483870967746,72.46451612903226,"inside_plate"
"89499636700.jpg",504.4645161290323,0,720,248.05161290322582,"outside_plate"
"89499636700.jpg",64.10322580645162,0,259.2,231.32903225806453,"inside_plate"
"42672913800.jpg",324.23225806451615,0,506.32258064516134,152.36129032258066,"outside_plate"
"42672913800.jpg",227.61290322580646,62.245161290322585,392.98064516129034,218.3225806451613,"inside_plate"
"16107882900.jpg",450.58064516129036,158.86451612903227,593.6516129032259,342.8129032258065,"inside_plate"
"16107882900.jpg",0,77.10967741935484,91.9741935483871,297.2903225806452,"outside_plate"
"31607224300.jpg",99.40645161290323,275.9225806451613,249.90967741935484,441.2903225806452,"outside_plate"
"31607224300.jpg",358.60645161290324,379.9741935483871,486.8129032258065,519.3290322580646,"inside_plate"
"47951421900.jpg",90.11612903225807,269.4193548387097,236.90322580645162,441.2903225806452,"outside_plate"
"47951421900.jpg",410.6322580645161,343.741935483871,542.5548387096774,496.10322580645163,"inside_plate"
"34419495900.jpg",541.6258064516129,347.45806451612907,712.5677419354838,555.5612903225807,"outside_plate"
"34419495900.jpg",184.8774193548387,368.8258064516129,350.2451612903226,559.2774193548387,"inside_plate"
"85303158500.jpg",453.3677419354839,3.7161290322580647,650.3225806451613,235.97419354838712,"inside_plate"
"85303158500.jpg",0,46.45161290322581,191.38064516129032,303.7935483870968,"outside_plate"
"85277796500.jpg",442.2193548387097,492.3870967741936,570.425806451613,630.8129032258065,"inside_plate"
"85277796500.jpg",156.07741935483872,578.7870967741936,289.85806451612905,720.0000000000001,"outside_plate"
"1404271400.jpg",545.341935483871,0,679.1225806451613,195.09677419354838,"outside_plate"
"1404271400.jpg",61.31612903225807,134.70967741935485,198.81290322580645,323.3032258064516,"inside_plate"
"1372309100.jpg",444.07741935483875,540.6967741935484,585.2903225806452,720,"inside_plate"
"1372309100.jpg",0,503.53548387096777,92.90322580645162,720,"outside_plate"
"20286139000.jpg",401.341935483871,120.7741935483871,550.9161290322581,289.85806451612905,"outside_plate"
"20286139000.jpg",175.58709677419355,105.90967741935485,327.94838709677424,265.70322580645166,"inside_plate"
"65327674900.jpg",559.2774193548387,0,720,196.95483870967743,"outside_plate"
"65327674900.jpg",117.98709677419356,0,327.01935483870966,227.61290322580646,"inside_plate"
"96374352400.jpg",484.02580645161294,399.48387096774195,643.8193548387097,580.6451612903226,"outside_plate"
"96374352400.jpg",231.32903225806453,358.60645161290324,377.1870967741936,517.4709677419355,"inside_plate"
"116878875500.jpg",33.44516129032258,484.02580645161294,274.9935483870968,720,"outside_plate"
"116878875500.jpg",445.93548387096774,417.13548387096773,670.7612903225806,667.0451612903225,"inside_plate"
"9777430500.jpg",51.09677419354839,457.083870967742,170.01290322580647,612.2322580645161,"outside_plate"
"9777430500.jpg",432.9290322580645,483.0967741935484,550.9161290322581,634.5290322580645,"inside_plate"
"40647629000.jpg",401.341935483871,390.19354838709677,601.083870967742,604.8,"inside_plate"
"40647629000.jpg",51.09677419354839,384.6193548387097,291.7161290322581,632.6709677419356,"outside_plate"
"36571763100.jpg",401.341935483871,65.96129032258065,548.1290322580645,228.541935483871,"inside_plate"
"36571763100.jpg",120.7741935483871,0,276.8516129032258,158.86451612903227,"outside_plate"
"82172017900.jpg",121.70322580645161,0,310.2967741935484,107.76774193548387,"outside_plate"
"82172017900.jpg",316.8,0,487.741935483871,163.50967741935486,"inside_plate"
"7518060600.jpg",590.8645161290323,143.07096774193548,700.4903225806452,233.18709677419355,"inside_plate"
"7518060600.jpg",83.61290322580645,81.75483870967743,175.58709677419355,201.60000000000002,"outside_plate"
"99177509200.jpg",458.0129032258065,397.6258064516129,639.1741935483872,605.7290322580645,"inside_plate"
"99177509200.jpg",172.8,340.02580645161294,343.741935483871,523.0451612903227,"outside_plate"
"68964473100.jpg",456.15483870967745,427.35483870967744,694.9161290322581,696.7741935483871,"outside_plate"
"68964473100.jpg",82.68387096774194,370.68387096774194,295.43225806451613,599.2258064516129,"inside_plate"
"96381458700.jpg",324.23225806451615,471.0193548387097,452.4387096774194,617.8064516129033,"outside_plate"
"96381458700.jpg",74.3225806451613,492.3870967741936,185.80645161290323,626.167741935484,"inside_plate"
"25850479100.jpg",546.2709677419355,108.69677419354839,680.0516129032258,209.96129032258065,"outside_plate"
"25850479100.jpg",184.8774193548387,199.74193548387098,303.7935483870968,284.28387096774196,"inside_plate"
"31623270900.jpg",540.6967741935484,196.0258064516129,675.4064516129033,365.10967741935485,"outside_plate"
"31623270900.jpg",199.74193548387098,190.45161290322582,316.8,337.23870967741937,"inside_plate"
"33422524400.jpg",429.2129032258065,458.0129032258065,625.2387096774194,685.625806451613,"inside_plate"
"33422524400.jpg",0,512.825806451613,177.4451612903226,720,"outside_plate"
"62265891900.jpg",501.6774193548387,462.65806451612906,720,720,"outside_plate"
"62265891900.jpg",81.75483870967743,415.27741935483874,287.0709677419355,654.0387096774194,"inside_plate"
"18136414200.jpg",470.0903225806452,370.68387096774194,628.0258064516129,563.9225806451614,"inside_plate"
"18136414200.jpg",44.593548387096774,384.6193548387097,213.67741935483872,599.2258064516129,"outside_plate"
"53564321700.jpg",198.81290322580645,209.96129032258065,297.2903225806452,366.9677419354839,"inside_plate"
"53564321700.jpg",652.1806451612904,141.21290322580646,720.0000000000001,308.43870967741935,"outside_plate"
"99196500500.jpg",432,0,565.7806451612903,78.03870967741936,"outside_plate"
"99196500500.jpg",203.45806451612904,0,330.73548387096776,127.27741935483871,"inside_plate"
"97545491400.jpg",210.89032258064518,451.5096774193549,356.7483870967742,615.9483870967742,"outside_plate"
"97545491400.jpg",472.8774193548387,478.45161290322585,607.5870967741936,623.3806451612904,"inside_plate"
"90665774200.jpg",509.10967741935485,551.8451612903226,639.1741935483872,698.6322580645161,"outside_plate"
"90665774200.jpg",302.86451612903227,496.10322580645163,419.9225806451613,617.8064516129033,"inside_plate"
"7503627500.jpg",543.483870967742,279.63870967741934,641.9612903225807,363.2516129032258,"inside_plate"
"7503627500.jpg",50.167741935483875,187.66451612903228,132.85161290322583,297.2903225806452,"outside_plate"
"94103556000.jpg",394.8387096774194,326.0903225806452,499.8193548387097,413.4193548387097,"inside_plate"
"94103556000.jpg",79.8967741935484,404.1290322580645,231.32903225806453,497.9612903225807,"outside_plate"
"76536021900.jpg",610.3741935483871,483.0967741935484,696.7741935483871,678.1935483870968,"outside_plate"
"76536021900.jpg",95.69032258064516,458.0129032258065,204.38709677419354,621.5225806451614,"inside_plate"
"36575197900.jpg",392.0516129032258,185.80645161290323,537.9096774193549,347.45806451612907,"inside_plate"
"36575197900.jpg",105.90967741935485,157.00645161290322,261.98709677419356,340.0258064516129,"outside_plate"
"35572469900.jpg",341.8838709677419,112.41290322580646,512.8258064516128,287.0709677419355,"inside_plate"
"35572469900.jpg",42.73548387096774,208.10322580645163,216.4645161290323,400.4129032258065,"outside_plate"
"45008656200.jpg",659.6129032258065,115.2,720,248.05161290322582,"outside_plate"
"45008656200.jpg",125.41935483870968,155.1483870967742,239.69032258064516,249.90967741935486,"inside_plate"
"23896245900.jpg",481.23870967741937,133.78064516129032,621.5225806451613,236.90322580645162,"outside_plate"
"23896245900.jpg",183.9483870967742,227.61290322580646,312.15483870967745,309.3677419354839,"inside_plate"
"100266338800.jpg",521.1870967741936,453.3677419354839,720,720,"outside_plate"
"100266338800.jpg",13.006451612903227,406.9161290322581,238.76129032258066,680.0516129032258,"inside_plate"
"96384931800.jpg",357.6774193548387,0,474.73548387096776,79.8967741935484,"outside_plate"
"96384931800.jpg",104.05161290322582,0,213.67741935483872,129.13548387096776,"inside_plate"
"46024584900.jpg",467.3032258064516,0,654.0387096774193,176.51612903225808,"outside_plate"
"46024584900.jpg",157.93548387096774,65.03225806451613,324.23225806451615,251.76774193548388,"inside_plate"
"112452378200.jpg",366.9677419354839,333.5225806451613,556.4903225806452,531.4064516129033,"outside_plate"
"112452378200.jpg",143.07096774193548,296.36129032258066,312.1548387096774,473.8064516129033,"inside_plate"
"68141128600.jpg",454.2967741935484,312.15483870967745,662.4000000000001,446.86451612903227,"inside_plate"
"68141128600.jpg",0,215.53548387096774,214.60645161290324,385.5483870967742,"outside_plate"
"114697135800.jpg",565.7806451612903,153.29032258064518,700.4903225806452,263.8451612903226,"outside_plate"
"114697135800.jpg",152.36129032258066,212.7483870967742,287.07096774193553,305.6516129032258,"outside_plate"
"20293460500.jpg",188.59354838709677,114.2709677419355,352.10322580645163,277.78064516129035,"outside_plate"
"20293460500.jpg",385.5483870967742,88.25806451612904,541.6258064516129,236.90322580645164,"inside_plate"
"14100970400.jpg",499.81935483870967,516.541935483871,641.0322580645161,692.1290322580646,"outside_plate"
"14100970400.jpg",218.3225806451613,535.1225806451613,353.9612903225807,697.7032258064517,"inside_plate"
"57656230700.jpg",503.53548387096777,154.21935483870968,680.9806451612903,364.18064516129033,"inside_plate"
"57656230700.jpg",140.28387096774193,173.72903225806454,302.86451612903227,365.10967741935485,"outside_plate"
"71215826100.jpg",466.3741935483871,0,706.0645161290322,193.23870967741937,"outside_plate"
"71215826100.jpg",79.8967741935484,32.516129032258064,300.07741935483875,272.2064516129032,"inside_plate"
"31604096200.jpg",434.78709677419357,137.4967741935484,562.9935483870968,283.35483870967744,"inside_plate"
"31604096200.jpg",96.61935483870968,0,232.25806451612905,163.50967741935486,"outside_plate"
"92998100600.jpg",589.9354838709678,167.2258064516129,720,368.82580645161295,"outside_plate"
"92998100600.jpg",123.56129032258065,209.96129032258065,257.341935483871,381.83225806451617,"inside_plate"
"97529874500.jpg",437.57419354838714,213.67741935483872,615.0193548387098,415.27741935483874,"inside_plate"
"97529874500.jpg",26.941935483870967,131.9225806451613,209.03225806451613,358.60645161290324,"outside_plate"
"9768380400.jpg",579.7161290322581,117.05806451612904,720,369.7548387096774,"outside_plate"
"9768380400.jpg",152.36129032258066,143.07096774193548,347.45806451612907,368.82580645161295,"inside_plate"
"35565501000.jpg",45.52258064516129,2.7870967741935484,187.66451612903228,168.15483870967742,"outside_plate"
"35565501000.jpg",316.8,0,457.083870967742,107.76774193548387,"inside_plate"
"38848988800.jpg",475.6645161290323,207.1741935483871,652.1806451612904,405.0580645161291,"inside_plate"
"38848988800.jpg",94.76129032258065,72.46451612903226,278.7096774193549,287.07096774193553,"outside_plate"
"88403142900.jpg",550.9161290322581,8.361290322580645,656.825806451613,175.58709677419355,"outside_plate"
"88403142900.jpg",134.70967741935485,65.03225806451613,240.61935483870968,216.46451612903226,"inside_plate"
"69949021700.jpg",82.68387096774194,0,248.98064516129034,162.58064516129033,"outside_plate"
"69949021700.jpg",309.3677419354839,0,462.65806451612906,95.69032258064516,"inside_plate"
"88425351800.jpg",421.78064516129035,554.6322580645161,577.858064516129,720,"outside_plate"
"88425351800.jpg",141.21290322580646,499.81935483870967,289.85806451612905,667.9741935483871,"inside_plate"
"7089045000.jpg",537.9096774193548,64.10322580645162,720,309.3677419354839,"outside_plate"
"7089045000.jpg",91.04516129032258,164.43870967741935,286.14193548387095,392.98064516129034,"inside_plate"
"7093220500.jpg",455.2258064516129,24.15483870967742,599.2258064516129,191.38064516129032,"outside_plate"
"7093220500.jpg",180.23225806451615,118.91612903225807,312.15483870967745,267.56129032258065,"inside_plate"
"86265638700.jpg",421.78064516129035,301.0064516129032,607.5870967741936,515.6129032258065,"inside_plate"
"86265638700.jpg",17.651612903225807,405.05806451612904,209.96129032258065,628.9548387096775,"outside_plate"
"36588519000.jpg",406.9161290322581,247.1225806451613,549.9870967741936,413.4193548387097,"inside_plate"
"36588519000.jpg",132.8516129032258,231.32903225806453,291.7161290322581,408.77419354838713,"outside_plate"
"34441443800.jpg",512.825806451613,314.01290322580644,648.4645161290323,484.0258064516129,"outside_plate"
"34441443800.jpg",198.81290322580645,302.86451612903227,343.741935483871,457.083870967742,"inside_plate"
"91632552000.jpg",502.60645161290324,48.30967741935484,719.0709677419355,194.1677419354839,"outside_plate"
"91632552000.jpg",146.78709677419354,72.46451612903226,341.8838709677419,198.81290322580645,"inside_plate"
"99193277500.jpg",474.73548387096776,0,682.8387096774194,140.28387096774193,"outside_plate"
"99193277500.jpg",129.13548387096776,0,319.5870967741936,177.4451612903226,"inside_plate"
"38836366600.jpg",91.04516129032258,39.9483870967742,289.85806451612905,259.2,"outside_plate"
"38836366600.jpg",484.02580645161294,196.0258064516129,667.9741935483871,411.56129032258065,"inside_plate"
"7533764800.jpg",557.4193548387098,470.0903225806452,667.9741935483871,557.4193548387098,"inside_plate"
"7533764800.jpg",75.2516129032258,531.4064516129032,160.7225806451613,646.6064516129032,"outside_plate"
"35582595800.jpg",395.7677419354839,144,523.9741935483871,298.2193548387097,"inside_plate"
"35582595800.jpg",112.41290322580646,145.85806451612905,252.69677419354838,307.50967741935483,"outside_plate"
"69945414600.jpg",495.1741935483871,393.90967741935486,720,648.4645161290323,"outside_plate"
"69945414600.jpg",127.27741935483871,342.81290322580645,347.45806451612907,581.5741935483871,"inside_plate"
"73420444400.jpg",411.56129032258065,40.877419354838715,510.9677419354839,163.50967741935486,"inside_plate"
"73420444400.jpg",54.81290322580645,0,150.5032258064516,118.91612903225807,"outside_plate"
"53579415900.jpg",435.7161290322581,537.9096774193548,577.858064516129,715.3548387096774,"outside_plate"
"53579415900.jpg",148.6451612903226,528.6193548387097,291.7161290322581,691.2,"inside_plate"
"114667035400.jpg",551.8451612903226,189.5225806451613,685.6258064516129,299.1483870967742,"outside_plate"
"114667035400.jpg",144,241.5483870967742,274.06451612903226,338.1677419354839,"inside_plate"
"36582696000.jpg",361.3935483870968,505.3935483870968,511.8967741935484,675.4064516129033,"inside_plate"
"36582696000.jpg",78.96774193548387,528.6193548387097,235.9741935483871,710.7096774193549,"outside_plate"
"102963361400.jpg",499.81935483870967,541.6258064516129,603.8709677419355,690.2709677419355,"inside_plate"
"102963361400.jpg",72.46451612903226,613.1612903225807,175.58709677419355,720.0000000000001,"outside_plate"
"88418524400.jpg",454.2967741935484,305.65161290322584,665.1870967741936,529.5483870967743,"inside_plate"
"88418524400.jpg",41.806451612903224,431.0709677419355,274.06451612903226,682.8387096774194,"outside_plate"
"114682051000.jpg",24.15483870967742,392.0516129032258,159.7935483870968,499.81935483870967,"outside_plate"
"114682051000.jpg",441.2903225806452,392.0516129032258,568.5677419354839,490.52903225806455,"inside_plate"
"68129747500.jpg",0,352.10322580645163,235.97419354838712,516.5419354838709,"outside_plate"
"68129747500.jpg",456.15483870967745,284.28387096774196,661.4709677419355,418.0645161290323,"inside_plate"
"16132983100.jpg",402.2709677419355,277.78064516129035,525.8322580645162,430.141935483871,"inside_plate"
"16132983100.jpg",0,222.03870967741938,125.41935483870968,403.20000000000005,"outside_plate"
"88411663600.jpg",435.7161290322581,297.2903225806452,623.3806451612904,501.6774193548388,"inside_plate"
"88411663600.jpg",52.954838709677425,364.18064516129033,261.98709677419356,600.1548387096775,"outside_plate"
